issue_id,unit_id,status,kind,claim,evidence_labels,evidence,control,resolution_decision
I000064,fac:II:1:no:36,resolved,fraction_field_sheaf_scope,"The presheaf U mapping to Frac Gamma(U,O_X) is asserted to be a sheaf in FAC's irreducible Noetherian classical setting; the same construction must not be generalized verbatim to arbitrary schemes.",morphisms-lemma-integral-scheme-rational-functions;morphisms-definition-function-field,"Authority printed pp. 229--230 and source component SHA-256 4554FB8E0D2B317174FC63982C430F304C73A59CAB1796CCA8B8AB4164510AF9 use irreducibility, density, domains, and finite-type classical varieties. Stacks instead defines rational functions by dense-open equivalence and computes R(X) from generic local rings.","Retain the FAC sheaf construction only in its source setting and use the generic-point computation for modern schemes.",D000137
I000065,fac:II:2:no:37,resolved,printed_punctuation_correction,"Printed p. 230 closes but does not open the first quotation surrounding the polynomial relation in the proof of Lemma 1.",coherent-lemma-coherent-Noetherian,"FAC authority SHA-256 B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA printed p. 230, render SHA-256 D6963099BA9FDB191E31DA08F2A26D0A8E8FCD3AD89BDA4ED8B959ECA2D95749, and correction FAC-FR-C0027 confirm the unmatched closing mark; source component SHA-256 735A0D323CF3F3BA68EE36028CDA078AB168EB3BB9368AD9BD7146CE0F932727 supplies balanced punctuation.","Preserve the unmatched print only in the diplomatic source; use the logged balanced punctuation in corrected French and English, and map the mathematical relation without treating punctuation as content.",D000142
I000066,fac:II:2:no:37:lemma:2,resolved,inherited_transcription_repair,"The inherited TeX romanized the variable V in J_x(V), contrary to the authority's ordinary mathematical italic.",schemes-remark-reduced-induced-locally-closed;coherent-lemma-coherent-Noetherian-quasi-coherent-sub-quotient,"FAC authority printed p. 230 and render SHA-256 D6963099BA9FDB191E31DA08F2A26D0A8E8FCD3AD89BDA4ED8B959ECA2D95749 show J_x(V); repair FAC-FR-T0023 and source component SHA-256 735A0D323CF3F3BA68EE36028CDA078AB168EB3BB9368AD9BD7146CE0F932727 retain the authority variable.","Keep V in ordinary mathematical italic in every source layer and semantic record; never restore the inherited roman-font deviation.",D000143
I000067,fac:II:2:no:37,resolved,classical_structure_sheaf_bridge,"FAC works on the closed-point space of a reduced classical variety and defines regular functions as actual rational functions, whereas a scheme structure sheaf also has nonclosed points and may carry nilpotents.",schemes-remark-reduced-induced-locally-closed;coherent-lemma-coherent-Noetherian,"Authority printed pp. 230--231 and source component SHA-256 735A0D323CF3F3BA68EE36028CDA078AB168EB3BB9368AD9BD7146CE0F932727 use the classical local-ring sheaf. Schemes, Remark schemes-remark-reduced-induced-locally-closed identifies it precisely with the restriction of the reduced induced scheme structure to closed points.","Use the reduced induced scheme as the comparison object and state the wider scheme theorem separately; do not identify the classical point space with an arbitrary scheme.",D000141
I000068,fac:II:2:no:37:lemma:1,resolved,coherence_noetherian_scope,"The conclusion that the structure sheaf is coherent uses Noetherianity; it is not true for an arbitrary scheme or ringed space.",coherent-lemma-coherent-Noetherian,"FAC printed p. 230 explicitly invokes Noetherianity of the polynomial ring. Stacks proves coherence for locally Noetherian schemes and separately exhibits coherent non-Noetherian rings without making coherence automatic.","Retain the locally Noetherian hypothesis in the modern theorem and attribute FAC's conclusion to finite type over a field; never widen it to all schemes.",D000142
I000069,fac:II:2:no:37:lemma:2,resolved,ideal_sheaf_quasi_coherence_scope,"Coherence of the vanishing ideal sheaf depends on its quasi-coherence and the locally Noetherian ambient scheme; an arbitrary sheaf of ideals need not be coherent.",coherent-lemma-coherent-Noetherian-quasi-coherent-sub-quotient,"FAC printed pp. 230--231 identifies J_x(V)=I(V)O_x and uses finite generation of I(V). The Stacks submodule theorem assumes a quasi-coherent submodule of a coherent sheaf on a locally Noetherian scheme.","Map J(V) to the quasi-coherent ideal of the reduced closed subscheme and retain both quasi-coherence and local Noetherianity in any generalization.",D000143
I000070,fac:II:2:no:37:remark,resolved,historical_prevariety_boundary,"FAC's prealgebraic variety is a historical chart-gluing category without the separatedness axiom, not a synonym for every modern scheme.",schemes-remark-reduced-induced-locally-closed;coherent-lemma-coherent-Noetherian,"Authority printed p. 231 and source component SHA-256 735A0D323CF3F3BA68EE36028CDA078AB168EB3BB9368AD9BD7146CE0F932727 state the prealgebraic extension. The coherence argument is local, while the modern Stacks theorem applies to all locally Noetherian schemes.","Record the nonseparated historical case as motivation and use the locally Noetherian scheme theorem as a broader modern result without claiming categorical identity.",D000145
I000071,fac:II:2:no:37:lemma:1,resolved,dense_open_polynomial_identity_scope,"FAC passes from a polynomial relation holding on a neighbourhood in affine space to a polynomial identity; this uses density in the irreducible affine space and must not be copied to arbitrary reducible spaces.",coherent-lemma-coherent-Noetherian,"Authority printed p. 230 and source component SHA-256 735A0D323CF3F3BA68EE36028CDA078AB168EB3BB9368AD9BD7146CE0F932727 make this equivalence inside K^r. The modern Stacks proof instead localizes the Noetherian module calculation on affine opens and does not require that inference.","Keep FAC's argument in its affine-space setting; use the local finite-module proof for general locally Noetherian schemes.",D000142
I000072,fac:II:2:no:38:def:algebraic-sheaf,resolved,historical_algebraic_sheaf_terminology,"FAC's term algebraic sheaf means every sheaf of O_V-modules; it does not by itself mean quasi-coherent or coherent.",sheaves-definition-sheaf-modules,"Authority printed p. 231, render SHA-256 81E21B86A7F62BD10E1FEE7A32832322CBBF9197EBA3A3B4279CED8EE22DDE37, and source component SHA-256 126133714E6F80440032C6DFC6091EAF2308090E8D1281CF6151D6B95A489978 give the unrestricted module-sheaf definition before imposing coherence separately.","Map the historical term to an O-module sheaf only; require separate evidence for quasi-coherence, finite type, finite presentation, or coherence.",D000147
I000073,fac:II:2:no:38:def:algebraic-homomorphism,resolved,stalk_family_compatibility_boundary,"FAC's stalkwise description includes the condition that local sections are carried to local sections; arbitrary unrelated O_{x,V}-linear maps on stalks do not define a sheaf morphism.",sheaves-definition-sheaf-modules,"Authority printed p. 231 and source component SHA-256 126133714E6F80440032C6DFC6091EAF2308090E8D1281CF6151D6B95A489978 state both stalkwise linearity and preservation of local sections. The Stacks definition uses a restriction-compatible morphism of module sheaves.","Retain compatibility with local sections and restrictions; never reduce an algebraic homomorphism to a bare family of stalk maps.",D000148
I000074,fac:II:2:no:38,resolved,cohomology_scalar_scope,"The K-vector-space statement follows by restricting the Gamma(V,O_V)-module structure along K to Gamma(V,O_V); it does not assert finite dimensionality.",cohomology-equation-cohomology-modules,"Authority printed p. 231 and source component SHA-256 126133714E6F80440032C6DFC6091EAF2308090E8D1281CF6151D6B95A489978 state only the module and vector-space structures. Cohomology, Equation cohomology-equation-cohomology-modules makes H^i(X,F) an O_X(X)-module for any ringed space.","Record scalar restriction to K and make no dimension, vanishing, or finiteness claim at this unit.",D000146
I000075,fac:II:2:no:38:def:coherent-algebraic-sheaf,resolved,finite_presentation_coherence_scope,"The local cokernel characterization is equivalent to coherence here because the structure sheaf is coherent; on an arbitrary ringed space finite presentation need not imply coherence.",modules-definition-coherent;modules-definition-finite-presentation;coherent-lemma-coherent-Noetherian,"Authority printed p. 231 invokes no. 37 Proposition 1 and no. 15 Proposition 7 before giving the local cokernel criterion. Stacks proves the equivalence for locally Noetherian schemes and states the general coherent-structure-sheaf hypothesis separately.","Retain local Noetherianity or coherence of the structure sheaf whenever replacing coherence by finite presentation.",D000149
I000076,fac:II:2:no:38,resolved,bibliography_refresh_gate,"The first cohomology reader build after adding the visible FAC citation displayed an unresolved question-mark citation and was therefore inadmissible.",cohomology-equation-cohomology-modules,"Rejected cohomology.pdf SHA-256 92732327CBB133DBD4A39FF33C7CC97029A39E07A5AA4BADD99B77E5175B8176 and rejected page-3 render SHA-256 4E86B25809BE386E612A5687DEC3185DCFD07A6C31EDEF99C5D80BB9DEEC2A94 show the unresolved citation. Serial bibtex plus two pdflatex passes produced cohomology.pdf SHA-256 E78567FA90B2919D921BD04DB7C2846915CAA1803455058D399162D5E3517CD9 and page-3 render SHA-256 D668B348D29BC6A07E84583D826C8ACB417C766BE8C451FA4FC7EAC446398D50 with Ser55 resolved.","Fail closed on every visible unresolved citation; run the chapter bibliography refresh and two TeX passes, then inspect the exact page before admission.",D000146
I000077,fac:II:2:no:39:def:ideal-sheaf,resolved,reduced_closed_subvariety_boundary,"FAC's closed subvariety W carries its reduced classical structure, whereas a modern closed subscheme with the same underlying closed set may be nonreduced and have a nonradical defining ideal.",schemes-remark-reduced-induced-locally-closed;morphisms-lemma-closed-immersion,"FAC authority SHA-256 B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA printed pp. 231--232 and source component SHA-256 3376D06E7F0198F181FAD165B27585ECD2D8DF692740715367E96F1953B575CC define J(W) from vanishing on the classical subvariety. The Stacks closed-immersion formulation retains an arbitrary quasi-coherent defining ideal.","Use the reduced induced closed subscheme for the exact FAC comparison; state nonreduced closed immersions only as the wider modern setting.",D000151
I000078,fac:II:2:no:39:prop:2,resolved,ideal_coherence_scope,"Coherence of the defining ideal requires quasi-coherence and a locally Noetherian ambient scheme; it is not a statement about every ideal sheaf on every scheme.",coherent-lemma-coherent-Noetherian-quasi-coherent-sub-quotient,"FAC printed pp. 231--232 proves finite generation locally inside an algebraic variety, hence in a Noetherian setting. The Stacks lemma assumes a quasi-coherent submodule of a coherent module on a locally Noetherian scheme.","Retain both quasi-coherence and local Noetherianity in the modern statement and in every downstream use.",D000152
I000079,fac:II:2:no:39:prop:3,resolved,closed_extension_terminology,"FAC's extension by zero from the closed subvariety is the direct image i_* along a closed immersion; it must not be confused with the different extension-by-zero construction associated to an open immersion.",coherent-lemma-i-star-equivalence;morphisms-lemma-i-star-equivalence,"FAC printed p. 232 and source component SHA-256 3376D06E7F0198F181FAD165B27585ECD2D8DF692740715367E96F1953B575CC denote the closed direct image by F^V. The Stacks lemmas formulate the same object functorially as i_*.","Translate F^V as closed-immersion direct image in the semantic map and preserve FAC's historical wording only in the source-facing note.",D000153
I000080,fac:II:2:no:39:prop:3,resolved,annihilator_vs_support,"The essential-image criterion is scheme-theoretic annihilation J(W)G=0, not merely set-theoretic support of G inside W.",coherent-lemma-i-star-equivalence;morphisms-lemma-i-star-equivalence,"FAC Proposition 3 explicitly assumes that the annihilator contains J(W), while its following Remark says support on W alone is insufficient. The Stacks equivalence has essential image I G=0.","Keep the annihilation condition in Proposition 3 separate from the weaker support condition in the Remark.",D000153
I000081,fac:II:2:no:39:remark,resolved,power_annihilation_scope,"A uniform exponent with J(W)^nG=0 follows from coherent finite generation and Noetherian quasi-compactness; a pointwise local exponent does not yield a global exponent on an arbitrary non-quasi-compact scheme.",coherent-lemma-power-ideal-kills-sheaf,"FAC printed p. 232 states power-annihilation for coherent sheaves on an algebraic variety. The Stacks proof invokes a finite affine covering of a Noetherian scheme and the Noetherian module theorem.","Retain the Noetherian hypothesis for the uniform global exponent and do not generalize the result to arbitrary schemes.",D000154
I000082,fac:II:2:no:39:prop:3,resolved,closed_pushforward_cohomology_scope,"The cohomology identification is induced by exact direct image along a closed immersion; it is not an unrestricted equality between cohomology before and after arbitrary restriction or pushforward.",cohomology-lemma-cohomology-and-closed-immersions;modules-lemma-i-star-exact,"FAC printed p. 232 invokes Chapter I, no. 26, Proposition 8 after identifying F with its closed direct image. The Stacks cohomology lemma derives H^p(W,F)=H^p(V,i_*F) from exactness of i_*.","Cite and apply the cohomology identity only for closed immersion direct image, retaining the exactness premise.",D000153
I000083,fac:II:2:no:39:prop:3,resolved,missing_cross_chapter_aux,"The first no. 39 cohomology target-page render exposed a visible unresolved cross-chapter lemma number because the isolated worktree lacked derived.aux; the page was inadmissible even though the new FAC citation itself resolved.",cohomology-lemma-cohomology-and-closed-immersions,"Rejected cohomology.pdf SHA-256 873B46AA581FFDF06B40012389D3F65EE369F3DDAFA0832045F514ED8035D8A4 and rejected page-36 render SHA-256 F111FF8E79CFFA397A2CE4FBCE000EE265F0BDA5A2F40DBC7EBCB8D26568320F display the question marks. Serial generation of derived.aux SHA-256 ED48B2B991FB8DF75AA63F358C6C94DA4D582C7748985C1B2A6B235813AC9312 followed by two cohomology passes produced cohomology.pdf SHA-256 8AD02819C9B024C8CCF5B09D31EE3F6CD8E4474E2CCF8E7BF44126BB77352E06 and page-36 render SHA-256 8005EADA360B0796789515B23D3C98E7455629680E8A448F30556ADE135B4826 with the target-page lemma number resolved.","Fail closed on every visible unresolved link on an edited target page; generate the exact missing chapter aux serially, rebuild twice, and re-render the page before admission.",D000153
I000084,fac:II:2:no:40:def:fractional-ideal-sheaf,resolved,meromorphic_sheaf_scope,"FAC's K(V) is the constant sheaf of the function field because V is irreducible and reduced; the meromorphic-function sheaf on a general scheme need not be constant or even quasi-coherent.",divisors-definition-sheaf-meromorphic-functions;divisors-lemma-meromorphic-functions-integral-scheme,"FAC authority SHA-256 B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA printed pp. 232--233 and source component SHA-256 F1F9671E20C96E62F313CA61C3D8D5BE17F5F02BBCAF0F5F72B7F2B657B28E47 assume an irreducible algebraic variety. The Stacks identification with a constant function-field sheaf is stated for integral schemes.","Retain integrality for the exact comparison and use the general meromorphic-function definition without asserting constancy or quasi-coherence outside its proved hypotheses.",D000156
I000085,fac:II:2:no:40:def:fractional-ideal-sheaf,resolved,historical_fractional_ideal_terminology,"FAC's phrase sheaf of fractional ideals means any O_V-submodule of K(V); it does not imply that the sheaf is invertible, locally free of rank one, coherent, or associated to a Cartier divisor.",divisors-lemma-coherent-subsheaf-meromorphic-functions,"FAC printed p. 232 defines the term solely by stalkwise inclusion in the fractional ideals of the local rings and then separately asks for finite type or coherence. No invertibility condition appears.","Preserve the broad historical meaning in the bridge note and do not map the term automatically to invertible sheaves or Cartier divisors.",D000156
I000086,fac:II:2:no:40:prop:4,resolved,common_denominator_integrality,"The finite-type-to-coherent implication uses a common nonzero local denominator inside a domain; the same proof is not valid verbatim for arbitrary reducible or nonreduced schemes.",divisors-lemma-meromorphic-functions-integral-scheme;divisors-lemma-coherent-subsheaf-meromorphic-functions,"FAC printed pp. 232--233 writes finitely many rational functions as g_i/h with one h that is regular and nowhere zero locally. The new Stacks lemma performs the same denominator clearing on an affine open of an integral scheme.","Retain integrality and finite generation before choosing a common denominator; do not generalize the argument to arbitrary meromorphic-function sheaves without separate proof.",D000157
I000087,fac:II:2:no:40:prop:4,resolved,special_finite_type_coherence_equivalence,"Finite type is equivalent to coherence here because denominator clearing embeds the sheaf locally into the coherent structure sheaf; finite type alone does not imply coherence for an arbitrary module on an arbitrary ringed space.",modules-lemma-coherent-abelian;coherent-lemma-coherent-Noetherian;divisors-lemma-coherent-subsheaf-meromorphic-functions,"FAC Proposition 4 invokes coherence of O_V after clearing denominators. The Stacks proof uses local Noetherianity to make O_X coherent and the general theorem that a finite type subsheaf of a coherent sheaf is coherent.","State the equivalence only for submodules of K_X on locally Noetherian integral schemes and retain the coherent-ambient-sheaf step in the proof.",D000157
I000088,fac:II:2:no:40:def:fractional-ideal-sheaf,resolved,positive_dimension_noncoherence,"The assertion that K(V) is not coherent for positive-dimensional V depends on the fraction field not being finite over a nonfield local domain; it must not be inferred merely from K(V) being a constant sheaf.",divisors-lemma-coherent-subsheaf-meromorphic-functions,"FAC printed p. 232 states noncoherence for dim V greater than zero. The new Stacks lemma proves K_X coherent if and only if dim X equals zero by testing finite generation at local domains and using integrality of a finite module extension.","Use the proved local-domain argument and retain integrality and local Noetherianity; do not infer noncoherence from constancy alone.",D000156
I000089,fac:II:2:no:41:def:sheaf-of-germs-of-sections,resolved,vector_bundle_dual_convention,"The Stacks construction V(E)=Spec(Sym(E)) is contravariant in E, and its regular sections correspond to E-dual when E is finite locally free; identifying E itself with FAC's sheaf of sections reverses the convention.",constructions-definition-vector-bundle;constructions-lemma-category-vector-bundles,"FAC authority SHA-256 B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA printed p. 233 and source component SHA-256 4F718D8C6D629A54A08702CE8AAFA11E071B112CD9C0FAD7262DA8B00BD951B0 use the covariant sheaf of sections S(E). In Stacks, sections of V(E) are O-linear maps E to O.","Map the classical geometric bundle E to V(S(E)^vee) and retain the dual explicitly in every comparison.",D000159
I000090,fac:II:2:no:41:prop:5,resolved,locally_free_not_merely_coherent,"The converse vector-bundle construction requires local freeness of constant finite rank, not merely coherence; most coherent sheaves do not define classical vector bundles.",modules-definition-locally-free;constructions-lemma-category-vector-bundles;coherent-lemma-coherent-Noetherian,"FAC Proposition 5 and its converse use local isomorphisms with O_V^r. Stacks distinguishes finite locally free modules from general coherent modules even on locally Noetherian schemes.","Require finite local freeness of rank r for the classical vector-bundle equivalence and record coherence only as a consequence.",D000160
I000091,fac:II:2:no:41,resolved,classical_bundle_scheme_boundary,"FAC's algebraic fiber space is locally trivial with fibre K^r and transition group GL(r,K) on a classical variety, while the Stacks vector-bundle construction is defined scheme-theoretically for quasi-coherent modules and need not be finite rank.",constructions-definition-vector-bundle;constructions-lemma-category-vector-bundles,"FAC printed p. 233 uses classical local trivializations. Stacks defines V(E) by relative Spec of the symmetric algebra for any quasi-coherent module and recovers finite-rank classical bundles only after restricting to finite locally free E.","Use the finite locally free subcategory for exact comparison and describe the unrestricted quasi-coherent construction as a modern extension.",D000158
I000092,fac:II:2:no:41:formula:h-p-q,resolved,nonsingular_smooth_differentials,"FAC's tangent p-covectors on a nonsingular variety correspond to exterior powers of the sheaf of relative differentials only after interpreting nonsingular over the algebraically closed ground field as smooth over that field.",morphisms-lemma-smooth-omega-finite-locally-free;derham-section-hodge-cohomology,"FAC printed p. 233 assumes a nonsingular classical variety over an algebraically closed field. Stacks proves Omega_(X/k) finite locally free for a smooth morphism and defines Hodge cohomology using its exterior powers.","State the modern comparison for smooth X over the ground field; do not replace geometric smoothness by regularity over an arbitrary imperfect field.",D000161
I000093,fac:II:2:no:41:formula:h-p-q,resolved,hodge_dimension_finiteness,"Writing h^(p,q) as a finite numerical dimension requires properness and finite-type hypotheses; the cohomology group H^q(X,Omega^p) can be infinite-dimensional outside that setting.",derham-section-hodge-cohomology;coherent-proposition-proper-pushforward-coherent,"FAC printed p. 233 restricts the numerical discussion to nonsingular projective varieties and explicitly defers finiteness to no. 66. Stacks defines Hodge cohomology for any morphism but proves finiteness through proper coherent pushforward under Noetherian hypotheses.","Keep the group definition general but attach numerical dimensions and finiteness only under the appropriate proper finite-type hypotheses.",D000161
I000094,fac:II:2:no:41:formula:Betti-sum,resolved,hodge_betti_comparison_scope,"The equality between the sum of Hodge dimensions and the topological Betti number is a complex characteristic-zero comparison statement, not a definition valid over every field.",derham-section-hodge-cohomology;derham-section-hodge-to-de-rham;derham-remark-hodge-cohomology-is-weil,"FAC printed p. 233 attributes the classical equality to Dolbeault and then proposes the sum only as a possible general definition while asking whether it agrees with Weil-conjecture invariants. Stacks separates algebraic Hodge cohomology, spectral-sequence degeneration, and independence of Weil-cohomology Betti numbers.","Present the classical equality with its complex comparison hypothesis and record the general proposal as historical rather than as a proved field-independent identification.",D000162
I000095,fac:II:2:no:41:formula:Poincare-duality,resolved,poincare_duality_hypotheses,"The numerical symmetry B_n=B_(2m-n) comes from a perfect duality with smoothness, projectivity, equidimensionality, and a specified cohomology theory; it is not an assertion for arbitrary varieties or arbitrary dimensions of Hodge groups.",weil-lemma-poincare-duality,"FAC printed p. 233 states the symmetry for its irreducible nonsingular projective setting. The Stacks lemma derives perfect duality for nonempty smooth projective equidimensional schemes satisfying the Weil-cohomology axioms.","Retain all geometric and cohomological hypotheses and derive the dimension symmetry from the perfect pairing rather than copying it as an unconditional formula.",D000163
I000096,fac:II:2:no:41:formula:Betti-sum,resolved,missing_cross_chapter_aux,"The first isolated De Rham build displayed unresolved links immediately above the edited Hodge-cohomology section because the Differential Graded Sheaves auxiliary file was absent.",derham-section-hodge-cohomology;sdga-definition-dga;sdga-section-misc,"Rejected derham.pdf bytes 909269 SHA-256 F2B80C068353BA75A2FE9A8407AEF1305101D5CA949F9A7BB1AAFDE1EADCDEE1 and rejected page-5 render SHA-256 FEA7D7521AE4B59660322666C190E59D319B8270D193F84B69471B594C0739E1 visibly contained unresolved references. Building sdga.tex produced sdga.aux bytes 15351 SHA-256 D232EB80ABE07C329DAF3B19E8FE29D986BB3B8D8393D66E9A03F07E6A146879; the repaired derham.pdf bytes 910224 SHA-256 A50DB495D05006F79B2B97C5BF122FCCC98590CC09B4224ED7696E502607833F and page-5 render SHA-256 03021DAFF6D5DD8EB97BF5B61A1F929BE74485E9C5B0B73EB3272F102E81C28F contain no unresolved marks.","Fail closed on visible unresolved links at the edited target page; build the exact supplying chapter serially, rebuild the affected master twice, re-extract text, and directly inspect a fresh 1100 dpi render before admission.",D000162
I000097,fac:II:3:no:42:def:affine-variety,resolved,classical_variety_scope,"FAC's word variety permits reducible objects, while the Stacks definition of variety is integral; an unrestricted identification of the two affine-variety notions would silently discard classical objects.",varieties-definition-variety;varieties-definition-variety-type,"FAC printed pp. 233--234 defines affine inside its earlier algebraic-variety convention. The existing Stacks history at definition-variety records that only the irreducible objects correspond to Stacks varieties.","State the convention boundary and compare general FAC affine varieties with reduced separated finite-type affine schemes, reserving Stacks variety for the integral case.",D000165
I000098,fac:II:3:no:42:def:affine-variety,resolved,product_integrality_boundary,"The product of affine schemes is affine over any base, but the product of two Stacks varieties over a non-algebraically-closed field need not be integral and hence need not be a variety in the Stacks sense.",schemes-lemma-fibre-product-affine-schemes;varieties-example-product-not-a-variety;varieties-lemma-product-varieties,"FAC works over an algebraically closed ground field and uses a variety convention not requiring irreducibility. Stacks explicitly gives Q(i) times_Q Q(i) as a reducible product and restores the variety conclusion over an algebraically closed field.","Map the unconditional assertion to products of affine schemes; assert preservation of the Stacks variety condition only under the separate hypotheses that ensure integrality.",D000165
I000099,fac:II:3:no:42:def:affine-variety,resolved,closed_subvariety_scheme_structure,"FAC's closed subvariety carries the reduced induced classical structure, whereas a closed subscheme of an affine scheme may carry nilpotents.",morphisms-lemma-closed-immersion-affine;schemes-lemma-closed-immersion-affine-case,"FAC printed pp. 233--234 records that a closed subvariety of an affine variety is affine. Stacks proves every closed immersion affine and represents it by Spec(R/I), without forcing I to be radical.","Use the closed-immersion theorem as the stronger modern statement and identify FAC's case with the reduced closed subscheme.",D000165
I000100,fac:II:3:no:42:def:affine-open-subset,resolved,induced_open_structure,"The word affine applies to the open subset with its induced locally ringed-space structure, not merely to its underlying topological space.",schemes-definition-affine-scheme;schemes-lemma-open-subspace-scheme,"FAC printed p. 234 explicitly specifies the induced algebraic-variety structure. Stacks canonically equips every open subspace with an open-subscheme structure before testing affineness.","Retain the induced structure in the comparison and never infer affineness from a homeomorphism of underlying spaces alone.",D000166
I000101,fac:II:3:no:42:prop:1,resolved,separatedness_required_for_affine_intersection,"The intersection of two affine opens need not be affine on a general scheme; FAC's proof depends essentially on the closed-diagonal axiom.",schemes-lemma-characterize-separated;schemes-remark-intersection-affine-opens,"FAC printed p. 234 pulls the intersection back from the closed diagonal and explicitly says the proposition fails for prealgebraic varieties. Stacks characterizes the needed conclusion for separated morphisms and supplies a nonseparated counterexample.","State separatedness at the modern theorem and retain the failure warning wherever the FAC proposition is cited.",D000167
I000102,fac:II:3:no:42:notation:V-f,resolved,principal_open_point_scope,"FAC defines V_f on classical points by f(x) nonzero, whereas the scheme open D(f) contains every prime at which the germ is a unit, including nonclosed points.",schemes-lemma-f-open;schemes-lemma-f-open-affine,"FAC printed p. 234 gives the closed-point notation. On the associated reduced finite-type scheme over an algebraically closed field, its closed points agree with the closed points of D(f), while the scheme open also carries generic and other nonclosed points.","Use D(f) for the full scheme open and describe V_f as its classical closed-point locus under the established correspondence.",D000168
I000103,fac:II:3:no:42:prop:2,resolved,graph_localization_comparison,"The graph equation lambda f=1 and the localization Spec(R_f) describe the same principal open, but the equality must include the induced scheme structure rather than only a pointwise bijection.",schemes-lemma-standard-open-affine;algebra-lemma-standard-open,"FAC printed p. 234 constructs mutually inverse regular maps between V_f and the hypersurface lambda f=1. Stacks identifies D(f) with Spec(R_f) as an open subscheme.","Use the localization isomorphism as the scheme-theoretic result and retain the graph construction as historical proof provenance.",D000169
I000104,fac:II:3:no:42:prop:3,resolved,classical_standard_open_basis_scope,"FAC's polynomial loci form a basis on the classical closed-point topology; the intrinsic spectrum statement must also account for nonclosed prime points and functions modulo the ideal defining V.",algebra-lemma-topology-spec;algebra-lemma-standard-open,"FAC printed p. 234 chooses a polynomial vanishing on the closed complement but not at a selected classical point. Stacks proves that standard opens D(f) form a basis of Spec(R) for every ring.","Map through the coordinate ring and the standard-open basis; do not describe the classical point-set proof as a proof for arbitrary scheme points without that algebraic passage.",D000170
I000105,fac:II:3:no:42:thm:1,resolved,affine_basis_generality,"FAC obtains affine neighbourhoods from locally closed embeddings into affine space, while a general scheme has an affine-open basis by the local-affineness axiom and need not be finite type or separated.",schemes-lemma-basis-affine-opens;schemes-lemma-open-subspace-scheme,"FAC printed p. 234 reduces to Propositions 2 and 3 on a classical affine chart. Stacks proves the basis result for every scheme by refining an open neighbourhood inside an affine chart to a standard open.","Cite the general scheme lemma as stronger and preserve FAC's embedded proof as historical context rather than an extra modern hypothesis.",D000171
I000106,fac:II:3:no:42:thm:1:cor,resolved,translation_fine_not_finite,"The French phrase recouvrements arbitrairement fins means arbitrarily fine refinements, not arbitrarily finite coverings.",schemes-lemma-basis-affine-opens;schemes-lemma-good-subcover,"FAC authority printed p. 234 has the adjective fins without the second i of finis and derives it from the basis theorem. The source-aligned English component correctly reads arbitrarily fine.","Preserve the refinement meaning and never infer quasi-compactness or a finite affine cover from this corollary.",D000172
I000107,fac:II:3:no:42:thm:1:cor,resolved,cover_intersections_separatedness,"The final observation that every finite intersection of members of an affine cover is affine uses Proposition 1 and therefore the separatedness axiom; it does not follow from the affine-basis theorem for an arbitrary scheme.",schemes-lemma-characterize-separated;schemes-remark-intersection-affine-opens,"FAC printed p. 234 invokes Proposition 1 immediately after its corollary. Stacks shows pairwise affine intersections for separated morphisms and explicitly warns of failure in general.","Attach the intersection claim to the separated case and keep it distinct from the unrestricted existence of affine refinements.",D000172
I000108,fac:II:3:no:43:prop:4,resolved,printed_circular_equality,"FAC prints the desired equality Gamma(V,O_V)=A before the Nullstellensatz step invoked to prove that A is the intersection of the local rings, making the displayed proof order circular if read literally.",schemes-lemma-spec-sheaves,"FAC authority SHA-256 B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA printed p. 235 visibly has Gamma(V,O_V)=A=intersection_x O_(x,V). Direct 1100 dpi page render SHA-256 23842311EE2B94895FD32820B390859283A8F7386D5C38C122C2E0C0B0596DB6 and targeted 5000 dpi grayscale crop SHA-256 F18AB2F6CBB82F765A3473CC1F8A93D257650F2E6CBF2A983A024B333FC9C126 confirm both equality signs.","Preserve the printed line as authority evidence but state the noncircular proof order in Stacks history: first Gamma equals the intersection of local rings, then Nullstellensatz and the maximal-localization identity show A equals that intersection.",D000174
I000109,fac:II:3:no:43:prop:4,resolved,irreducibility_unnecessary_for_affine_global_sections,"FAC states Proposition 4 for irreducible V only, even while noting that the result holds for every closed subvariety; the modern affine global-section theorem needs neither irreducibility nor reducedness.",schemes-lemma-spec-sheaves,"FAC printed p. 235 gives the irreducible proof through a common function field and announces the general result in no. 44. Stacks constructs the structure sheaf so that Gamma(Spec(R),O)=R for every ring R.","Map Proposition 4 to the unrestricted affine-scheme theorem and treat the common-function-field argument as a special historical proof, not a required modern hypothesis.",D000174
