residual_id,source_unit,kind,status,evidence,disposition,decision_id,supersedes
R000137,ega:I.3.3.1,arbitrary_category_sum_preservation_false,open_gap,Base change in an arbitrary category need not preserve coproducts although the final sentence of 3.3.10 asserts sum preservation,Keep the omnibus edge partial and defer corrected-source disposition to the edition owner under the append-only referral,D000092
R000138,ega:I.3.3.1,valid_categorical_core_separable,known_semantic_difference,Slice categories pullbacks unitors associativity and base-change limit preservation are categorical even though the sum clause is not,Map each valid component independently rather than reject the entire section,D000092
R000139,ega:I.3.3.2,bifunctor_laws_from_uniqueness,covered_derived,The pinned category definitions do not print the ordinary fixed-base bifunctor as a standalone lemma,Retain identity and composition as universal-property consequences of 001V and 002L,D000093
R000140,ega:I.3.3.2:diagram:xymatrix:1,projection_square_unlabelled,covered_derived,The diagram is the first-projection naturality square built into the induced product map,Keep the native diagram unit and its second-projection companion explicit in evidence,D000093
R000141,ega:I.3.3.2,chosen_product_coherence,known_semantic_difference,A literal bifunctor requires a chosen product representative for each pair while existence alone gives canonical isomorphism classes,Retain strict laws after choices and unique natural comparison between choices,D000093
R000142,ega:I.3.3.3,terminal_unit_isomorphisms_unlabelled,covered_derived,No standalone pinned lemma states both slice unitors their inverses and naturality,Retain the complete derivation from 001G 002C 001S and 01JP,D000094
R000143,ega:I.3.3.3:proof,terminal_product_proof_unlabelled,covered_derived,The proof is the direct universal-property verification that X represents X times_S S,Attach it to 001S without inventing a new target label,D000094
R000144,ega:I.3.3.4,projection_unit_formulas_unlabelled,covered_derived,The two formulas are immediate uniqueness consequences rather than a named Stacks result,Preserve the pre-identification equations and the canonical-unit convention,D000095
R000145,ega:I.3.3.5,finite_product_existence_from_binary_products,covered_derived,Tags 01JM and 002O jointly recover the source induction inside the slice category,Do not claim that either tag alone literally states the full source sentence,D000096
R000146,ega:I.3.3.5,ordinary_product_associativity_unlabelled,covered_unlabelled,The prose after 002E gives uniqueness while associativity follows because both parenthesizations represent the same finite-product functor,Retain the projection-compatible comparison and do not use 2-fibre-product associativity as a false near match,D000096
R000147,ega:I.3.3.5,commutativity_by_reindexing,covered_derived,Tag 002L yields the comparison after permuting the finite indexing category but does not name ordinary-product commutativity separately,Record the inverse permutation and uniqueness coherence,D000096
R000148,ega:I.3.3.5,triple_projection_formula,covered_derived,The formula for the first outer projection follows from the dotted-arrow uniqueness in 01JP,Retain the chosen projection-compatible parenthesization in the edge,D000096
R000149,ega:I.3.3.5,nullary_and_singleton_scope_implicit,known_semantic_difference,The source says an arbitrary finite number n but its displayed induction does not spell out n equals zero or one,Record the empty product as S in the slice and the singleton product as X only as implicit conventions,D000096
R000150,ega:I.3.3.5,canonical_isomorphism_not_literal_equality,known_semantic_difference,Commutativity and associativity compare chosen representatives and are not set-theoretic equalities,Require projection-compatible canonical isomorphisms and reject arbitrary factor-swapping identifications,D000096
R000151,ega:I.3.3.6,factor_order_and_inverse_image_terminology,known_semantic_difference,Stacks writes S prime times_S X while EGA writes X times_S S prime and calls it an inverse image,Use canonical fibre-product symmetry and retain that inverse image means categorical pullback,D000098
R000152,ega:I.3.3.6:diagram:xymatrix:1,cartesian_target_stronger_than_commutativity,covered_by_stronger,The source diagram asserts commutativity while 01JP also supplies the universal cartesian property,Map the whole diagram to 01JP without weakening the target or inflating the source,D000098
R000153,ega:I.3.3.7,functor_laws_from_universal_uniqueness,covered_derived,The source names a covariant functor but the target definition does not separately state identity and composition laws,Derive both laws from equality of the fibre-product projections after choices are fixed,D000099
R000154,ega:I.3.3.7,chosen_pullback_representatives,known_semantic_difference,A literal functor requires a chosen fibre product for each object while different choices are only uniquely naturally isomorphic,Record the choice and reserve iterated-base coherence for 3.3.9,D000099
R000155,ega:I.3.3.8,adjunction_packaging_not_separately_tagged,known_semantic_difference,The Hom bijection is exactly 01JP but Stacks does not give this slice adjunction a dedicated scheme tag,Record postcomposition left adjoint to pullback and do not reverse the orientation,D000100
R000156,ega:I.3.3.8,catalogued_f_for_g_source_typo,known_semantic_difference,The printed proof names f before constructing it where the product inputs must be g and psi,Reuse the existing P109 ledger record and preserve diplomatic French without duplicating the correction referral,D000100
R000157,ega:I.3.3.9,fibred_category_target_adds_coherence,covered_by_stronger,Tag 02XO gives the source natural comparison and additionally its unit and associativity coherence,Specialize to schemes with chosen pullbacks and invert the comparison to match EGA direction,D000101
R000158,ega:I.3.3.9:proof,successive_pullback_proof_unlabelled,covered_unlabelled,The proof of 001Y carries out the same iterated fibre-product identification but its labelled statement is representability under composition,Attach the proof unit without pretending that 001Y states EGA transitivity verbatim,D000101
R000159,ega:I.3.3.9:diagram:xymatrix:1,source_diagram_recovered_from_fibred_coherence,covered_derived,The diagram in 02XO encodes the same two cartesian lifts but is not the six-object EGA diagram,Preserve the native source diagram as its own unit and record the derived correspondence,D000101
R000160,ega:I.3.3.9.1,iterated_product_identity_occurs_in_proof,covered_unlabelled,The exact equality appears inside the proof of 001Y rather than as its tagged lemma statement,Retain the proof-level edge and the canonical factor-order symmetry,D000101
R000161,ega:I.3.3.9.2,morphism_transitivity_from_naturality,covered_derived,The formula is the naturality component of the pullback comparison rather than a separately stated tag,Use the same comparison orientation throughout objects and morphisms,D000101
R000162,ega:I.3.3.9.2,pseudofunctor_target_stronger_than_formula,covered_by_stronger,Tag 02XO supplies full naturality and coherence beyond the single displayed morphism identity,Map only the formula and preserve the canonical-identification convention,D000101
R000163,ega:I.3.3.10,right_adjoint_preserves_all_existing_limits,covered_by_stronger,Tag 0038 proves preservation of every existing limit while the corollary states the binary product comparison,Apply it only after establishing the slice adjunction from 3.3.8,D000102
R000164,ega:I.3.3.10:proof,associativity_calculation_unlabelled,covered_unlabelled,The exact iterated-fibre-product identity is in the proof of 001Y rather than its statement,Keep the source proof unit and cite the proof-level identity honestly,D000102
R000165,ega:I.3.3.10:proof,product_preservation_derived_from_adjunction,covered_derived,The source comparison follows from 0038 only after identifying base change as the right adjoint in the slice Hom bijection,Retain both dependencies and do not claim a verbatim scheme lemma,D000102
R000166,ega:I.3.3.10:proof,no_single_base_change_coproduct_tag,covered_derived,The valid scheme coproduct assertion is split across open pullbacks and disjoint gluing,Use 01JR with 01JB and 01JC without inventing an official tag,D000102
R000167,ega:I.3.3.10:proof,scheme_specific_sum_vs_false_categorical_extension,known_semantic_difference,The scheme coproduct sentence is correct but the 3.3.1 claim that it is categorical is false by existing issue I000038,Keep the scheme derivation and link the already-filed counterexample without creating another gap or finding,D000102
R000168,ega:I.3.3.10.1,pairing_compatibility_not_separately_tagged,covered_derived,The formula follows from naturality of the preserved-product comparison and projection uniqueness,Retain 002L plus 01JP as dependencies rather than inventing a direct tag,D000102
R000169,ega:I.3.3.10.1,equality_under_canonical_identifications,known_semantic_difference,The displayed equality compares chosen pullback and product representatives only after canonical identifications,Require the same projection-compatible choices on both sides,D000102
R000170,ega:I.3.3.9,codomain_fibration_instantiation,covered_derived,Tag 02XO is stated for a fibred category and reaches schemes after instantiating the codomain fibration with chosen fibre products,Retain the specialization dependency together with the stronger-coherence residual,D000101
R000171,ega:I.3.3.10,product_comparison_uses_slice_adjunction,covered_derived,Tag 0038 reaches the corollary only after the 3.3.8 Hom bijection identifies scheme base change as a right adjoint,Retain the adjunction dependency and do not call 0038 a verbatim scheme statement,D000102
R000172,ega:I.3.3.10,product_preservation_derived_from_adjunction,covered_derived,The source comparison follows from 0038 only after identifying base change as the right adjoint in the slice Hom bijection,Retain both dependencies and do not claim a verbatim scheme lemma,D000104,R000165
R000173,ega:I.3.3.10,no_single_base_change_coproduct_tag,covered_derived,The valid scheme coproduct assertion is split across open pullbacks and disjoint gluing,Use 01JR with 01JB and 01JC without inventing an official tag,D000104,R000166
R000174,ega:I.3.3.10,scheme_specific_sum_vs_false_categorical_extension,known_semantic_difference,The scheme coproduct sentence is correct but the 3.3.1 claim that it is categorical is false by existing issue I000038,Keep the scheme derivation and link the already-filed counterexample without creating another gap or finding,D000104,R000167
R000175,ega:I.3.3.11,exact_formula_occurs_in_target_proof,covered_unlabelled,The hypothesis-free proof of 01JY gives the exact pullback comparison but its labelled statement concerns preservation of immersions,Use only the proof identity and do not import any immersion hypothesis,D000106,
R000176,ega:I.3.3.11,canonical_identification_not_literal_equality,known_semantic_difference,The two pullback representatives are uniquely isomorphic through their projections rather than set-theoretically equal,Retain the projection-compatible canonical comparison,D000106,
R000177,ega:I.3.3.11:proof,transitivity_calculation_unlabelled,covered_unlabelled,The proof of 01JY performs the same stacked base-change calculation without separately naming it,Attach the proof unit to the proof-level target and retain 001Y as a dependency,D000106,
R000178,ega:I.3.3.11:diagram:xymatrix:1,target_diagram_occurs_in_proof,covered_unlabelled,The target proof draws a compressed diagram encoding the same two cartesian squares,Preserve the native source diagram and its exact arrow directions,D000106,
R000179,ega:I.3.3.12,product_of_monomorphisms_split_derivation,covered_derived,No single pinned tag states the two-factor product theorem but 02YC and 01L5 prove it after factorization,Retain 003B and 001V for the direct cancellation proof and the split modern derivation,D000107,
R000180,ega:I.3.3.12,product_morphism_factorization_occurs_in_other_proof,covered_unlabelled,The exact two-step base-change factorization is written in the proof of 01KU rather than a monomorphism lemma,Use only that proof formula and do not import separatedness hypotheses,D000107,
R000181,ega:I.3.3.12,catalogued_Y_for_X_prime_source_typo,known_semantic_difference,The printed display has codomain Y base-changed although the source hypothesis names f from X to X prime,Reuse the exact P111 ledger correction and preserve the diplomatic printed symbol,D000107,
R000182,ega:I.3.3.12,french_labelled_display_is_parent_component,known_semantic_difference,Direct French labels the base-change formula but frozen R184 leaves the bracket display unlabelled,Keep the claim in the parent source_part instead of inventing an English-discovery child ID,D000107,
R000183,ega:I.3.3.13,scheme_tensor_notation_migration,known_semantic_difference,Stacks writes X_R prime or a fibre product and does not use X tensor_A A prime for an arbitrary scheme,Retain the EGA notation as an alias without suggesting a scheme tensor operation,D000108,
R000184,ega:I.3.3.14,graph_terminology_without_dedicated_tag,covered_derived,The graph map is the unique fibre-product arrow but 01JP does not name it Gamma_f,Preserve the terminology as a source alias and do not import unrelated immersion hypotheses,D000109,
R000185,ega:I.3.3.14,universal_property_stronger_than_section_case,covered_by_stronger,Tag 01JP gives the Hom bijection for every S prime scheme T while the source specializes T to S prime,Map the full source statement as entailed by the stronger universal property,D000109,
R000186,ega:I.3.3.14,french_labelled_correspondence_is_parent_component,known_semantic_difference,Direct French labels the Hom display but frozen R184 leaves the bracket display unlabelled,Keep the correspondence in the parent source_part instead of inventing a child ID,D000109,
R000187,ega:I.3.3.15,Spec_Z_identification_occurs_in_proof,covered_unlabelled,Tag 01JM states existence of a final scheme and its proof identifies it as Spec Z,Retain the proof-level identification without claiming it is the literal lemma statement,D000110,
R000188,ega:I.3.3.15,affine_n_space_target_stronger,covered_by_stronger,Tag 01M0 treats every n and every base while the source uses affine one-space over X,Specialize to n equal one and record no extra hypothesis,D000110,
R000189,ega:I.3.3.15,affine_space_base_change_and_sections_unlabelled,covered_unlabelled,The exact base-change and global-function formulas occur in prose after the 01M0 definition,Use the proof-level coverage honestly and do not invent a separate tag,D000110,
R000190,ega:I.3.3.15,global_sections_representation_target_stronger,covered_by_stronger,Tag 01JH gives a natural representation for every scheme T while the source proves the instance for X,Map the corrected source direction and retain full naturality only as stronger target content,D000110,
R000191,ega:I.3.3.15,catalogued_scheme_arrow_reversal,known_semantic_difference,The printed French arrow Z[T] to X contradicts 3.3.14 and the following polynomial-ring homomorphisms,Reuse the exact P111 correction X to Spec Z[T] without altering diplomatic French,D000110,
R000192,ega:I.3.3.15,local_affine_proof_split_across_morphisms_and_sheaf_gluing,covered_derived,The source local proof combines the affine-target Hom bijection with the sheaf condition rather than one named theorem,Retain both components and the overlap-refinement compatibility,D000110,
R000193,ega:I.3.3.15,scheme_tensor_notation_reused,known_semantic_difference,The expression X tensor_Z Z[T] denotes base change and not a literal tensor object in Stacks notation,Identify it with affine one-space over X through 01M0,D000110,
R000194,ega:I.3.4.1,representable_functor_target_category_general,covered_by_stronger,Tag 001O defines the same Hom functor for every category rather than schemes alone,Specialize without importing any additional structure,D000112,
R000195,ega:I.3.4.1,induced_natural_transformation_occurs_in_prose,covered_unlabelled,Postcomposition by a map of represented objects is written after the tagged example rather than in its displayed functor definition,Retain the exact naturality and set-valued meaning,D000112,
R000196,ega:I.3.4.2,set_fibre_product_description_unlabelled,covered_unlabelled,The exact compatible-pair subset construction appears in the prose of tagged section 0020,Use the section tag without inventing a lemma tag,D000113,
R000197,ega:I.3.4.2.1,categorical_target_more_general_than_scheme_formula,covered_by_stronger,The target universal property applies in every category with a fibre product,Specialize to schemes and the test object T,D000113,
R000198,ega:I.3.4.2.1,pointwise_Hom_formula_unlabelled,covered_unlabelled,The Hom-set pullback equality follows immediately after the categorical fibre-product definition but is not a separate label,Keep the formula as the source stable unit,D000113,
R000199,ega:I.3.4.3,relative_points_split_between_slice_and_base_definitions,covered_derived,No single tag combines the slice-category Hom notation with the scheme-over-S notation,Retain 001G and 01JX as distinct dependencies,D000114,
R000200,ega:I.3.4.3,S_point_and_section_terminology,known_semantic_difference,EGA names elements of relative Hom sets as valued points and calls the value-S case an S point,Preserve the source terminology while identifying the underlying Hom set,D000114,
R000201,ega:I.3.4.3.1,product_Hom_formula_target_stronger,covered_by_stronger,The arbitrary-category product formula applies after passing to the slice over S,Specialize it to schemes over S,D000114,
R000202,ega:I.3.4.3.1,slice_product_formula_unlabelled,covered_unlabelled,The exact point-set equality is the evaluated universal property and has no separate tag,Keep the labelled source formula as its own semantic unit,D000114,
R000203,ega:I.3.4.3.2,fibre_product_Hom_formula_target_stronger,covered_by_stronger,The arbitrary-category fibre-product formula applies inside the slice over S,Specialize without imposing the chosen T to Z map on all pairs,D000114,
R000204,ega:I.3.4.3.2,relative_fibre_product_formula_unlabelled,covered_unlabelled,The exact S-relative Hom-set pullback equality is not separately labelled in Stacks,Retain the source formula and its S subscripts,D000114,
R000205,ega:I.3.4.3:diagram:xymatrix:1,universal_property_target_stronger,covered_by_stronger,The target describes every categorical fibre product rather than this pointwise square alone,Specialize in the slice category over S,D000114,
R000206,ega:I.3.4.3:diagram:xymatrix:1,pointwise_square_criterion_derived,covered_derived,The displayed pullback square is the Hom-set form of the universal property for every test scheme,Preserve the native diagram and exact arrow-label geometry,D000114,
R000207,ega:I.3.4.4,ring_covariance_is_double_variance_derivation,covered_derived,No single tag states covariance in B because it combines the affine anti-equivalence with a contravariant point functor,Retain both reversals explicitly,D000115,
R000208,ega:I.3.4.4,ring_value_notation_suppresses_Spec,known_semantic_difference,EGA writes X(B) where the test scheme is Spec B,Keep the shorthand only with the affine-value convention visible,D000115,
R000209,ega:I.3.4.5,fixed_field_point_classification_unlabelled,covered_unlabelled,The exact pair x and kappa(x) to K occurs in prose under section tag 01J5,Do not substitute the varying-field equivalence-class lemma 01J9,D000116,
R000210,ega:I.3.4.5,historical_geometric_point_terminology,known_semantic_difference,EGA calls every field-valued point geometric while 03PO requires an algebraically closed value field,Map arbitrary field-valued points through 01J5 and reserve the modern term for the 03PO subcase,D000116,
R000211,ega:I.3.4.5,relative_field_point_description_split,covered_derived,The kappa(s) compatibility combines the fixed-field classification with equality of the two structure maps over S,Retain both the residue embedding and the base point,D000116,
R000212,ega:I.3.4.5,base_change_section_correspondence_target_stronger,covered_by_stronger,The fibre-product universal property gives the source K-prime correspondence for arbitrary base changes and test schemes,Specialize to Spec K prime as both value scheme and section source,D000116,
R000213,ega:I.3.4.5,suppressed_relative_subscript_on_final_X_of_K,known_semantic_difference,The final X(K) must mean maps over Spec K as permitted by the preceding convention,Record the relative reading because the absolute Hom set may be larger when K has endomorphisms,D000116,
R000214,ega:I.3.4.6,finite_common_extension_and_product_iteration,covered_derived,Tag 0H7K is binary and 01JP is binary while the source has a finite family,Iterate both constructions and do not claim an infinite-product result,D000117,
R000215,ega:I.3.4.6,geometric_lift_field_not_algebraically_closed,known_semantic_difference,The common field K need not be algebraically closed under the source terminology,Call the resulting map field-valued or enlarge K to an algebraic closure for modern geometric-point language,D000117,
R000216,ega:I.3.4.6:proof,residue_embedding_point_construction_unlabelled,covered_unlabelled,The fixed-field construction is prose under 01J5 rather than a separate lemma,Use the exact contravariant Spec direction,D000117,
R000217,ega:I.3.4.6:proof,finite_product_universal_map_derived,covered_derived,The unique map to the n-fold product is obtained by successive binary fibre products,Retain the finite induction and every prescribed projection,D000117,
R000218,ega:I.3.4.7,finite_n_criterion_from_binary_case,covered_derived,Tag 0495 states the binary iff and the source proposition treats a finite family,Iterate the binary result using the already-reviewed common-field lift,D000118,
R000219,ega:I.3.4.7,tensor_prime_target_stronger_than_surjectivity,covered_by_stronger,Tag 01JT classifies every point over a compatible pair while this locus first asserts only existence and possible multiplicity,Retain the stronger edge as explanation rather than source wording,D000118,
R000220,ega:I.3.4.7,underlying_point_map_not_a_fibre_product_bijection,known_semantic_difference,The canonical map of underlying sets is surjective but can have several points over one compatible pair,Never identify scheme fibre products with topological or set fibre products,D000118,
R000221,ega:I.3.4.7,specific_noninjectivity_witness,known_semantic_difference,Tag 0496 supplies one concrete C over R example while the source gives the general tensor-prime mechanism,Use the example as a witness and 01JT as the classification,D000118,
R000222,ega:I.3.4.7:proof,sufficiency_delegated_to_prior_lift,covered_derived,The proof is one sentence invoking 3.4.6 whereas 0495 cites the fibre-product point classification,Preserve the source dependency and the exact binary target,D000118,
R000223,ega:I.3.4.8,arbitrary_subset_identity_occurs_in_target_proof,covered_unlabelled,The exact equality appears in the proof of 01S1 rather than its surjectivity statement,Use the proof locus without reducing M to all of X,D000119,
R000224,ega:I.3.4.8,set_image_not_scheme_theoretic_image,known_semantic_difference,The equality concerns subsets of underlying spaces and says nothing about scheme-theoretic images,Exclude flat-image and schematic-image near matches,D000119,
R000225,ega:I.3.4.8:proof,point_lifting_iff_chain_unlabelled,covered_unlabelled,The proof of 01S1 reproduces the same compatible-pair argument but does not label it separately,Retain the exact arbitrary-subset proof,D000119,
R000226,ega:I.3.4.8:diagram:xymatrix:1,Cartesian_square_occurs_in_target_proof,covered_unlabelled,The target proof draws the same four-map square with horizontal arrows oriented oppositely on the page,Preserve the source native diagram and semantic directions,D000119,
R000227,ega:I.3.4.9,composite_extension_types_migrated_to_tensor_primes,known_semantic_difference,The Bourbaki type terminology corresponds to primes of kappa(x) tensor over kappa(s) kappa(y),Use the modern prime and residue-field description from 01JT,D000120,
R000228,ega:I.3.4.9:proof,base_replacement_uses_monic_diagonal,covered_derived,The equality over S and over Spec kappa(s) combines 01KR with the diagonal-isomorphism criterion 01L3,Retain both dependencies rather than treating 01KR as an isomorphism theorem,D000120,
R000229,ega:I.3.4.9:proof,three_way_tensor_fibre_identity_split,covered_derived,Tag 01I4 gives the affine tensor equality while the first equality uses the monic-base comparison,Keep the full source display as a parent proof component,D000120,
R000230,ega:I.3.4.9:proof,inverse_alpha_beta_constructions_unlabelled,covered_unlabelled,The proof of 01JT constructs the same kernel prime and reconstructed product point without separate labels,Map the proof-level equivalence honestly,D000120,
R000231,ega:I.3.4.9:proof,printed_tensor_map_false_monomorphism,known_semantic_difference,The induced tensor-product map to kappa(z) may have a nonzero prime kernel although the diplomatic French says monomorphisme,Reuse the P114 correction and map the corrected homomorphism reading,D000120,
R000232,ega:I.3.4.9:proof,french_tensor_display_is_parent_component,known_semantic_difference,Direct French labels the three-way equality but frozen English discovery has no corresponding child unit,Keep the formula in proof source_part rather than inventing a new discovery ID,D000120,
R000233,ega:I.3.4.7,french_underlying_map_display_is_parent_component,known_semantic_difference,Direct French labels the underlying-set map prose but frozen English discovery has no corresponding child unit,Keep the claim in the parent source_part rather than inventing a new discovery ID,D000118,
R000234,ega:I.3.4.8,french_base_change_image_display_is_parent_component,known_semantic_difference,Direct French labels the arbitrary-subset equality but frozen English discovery has no corresponding child unit,Keep the formula in the parent source_part rather than inventing a new discovery ID,D000119,
R000235,ega:I.3.4.5,arbitrary_field_part_covered_outside_modern_geometric_term,covered_derived,Tag 03PO covers only algebraically closed value fields while the exact fixed-field classification under 01J5 covers every field K,Use 01J5 for the source mathematics and 03PO only to document the terminology migration,D000116,
R000236,ega:I.3.5.1,base_change_product_description_is_derived,covered_derived,The definition 01JX identifies base change with a fibre-product map but does not isolate the source sentence as a lemma,Retain the formal construction as a source component and cite the defining Cartesian square,D000123,
R000237,ega:I.3.5.1,product_factorization_occurs_in_a_proof,covered_unlabelled,The exact two-arrow factorization appears inside the proof of 01KU and has no independent label,Use the proof locus without presenting separatedness as a hypothesis of the factorization,D000123,
R000238,ega:I.3.5.1,french_product_display_is_parent_component,known_semantic_difference,Direct French labels the two-arrow factorization while frozen English discovery has no generated child unit,Keep the display in the statement source_part rather than inventing a stable child ID,D000123,
R000239,ega:I.3.5.2,product_surjectivity_is_split,covered_derived,No single tag states the product claim because it is two applications of 01S1 followed by 01S0,Retain all three dependencies and the two-stage factorization,D000124,
R000240,ega:I.3.5.2:proof,base_change_image_identity_is_proof_level,covered_unlabelled,The arbitrary-subset identity used by the source occurs in the proof of 01S1 rather than its labelled statement,Preserve the proof-level correspondence and its set-theoretic scope,D000124,
R000241,ega:I.3.5.3,field_lifting_criterion_is_composite,covered_derived,The scheme criterion combines the point classification 01J9 with the common-extension construction 0H7K,Retain the two implications and do not claim one same-category theorem tag,D000125,
R000242,ega:I.3.5.3:diagram:xymatrix:1,algebraic_space_target_is_stronger,covered_by_stronger,Tag 03H5 treats algebraic spaces and contains the scheme square only as a specialization,Record the stronger category and specialize explicitly to schemes,D000125,
R000243,ega:I.3.5.3:diagram:xymatrix:1,lifting_square_is_proof_level,covered_unlabelled,The exact field-extension square is drawn inside the proof of 03H5 and has no standalone tag,Preserve the native source diagram and cite the proof locus,D000125,
R000244,ega:I.3.5.3:proof,residue_point_argument_is_derived,covered_derived,The proof must combine field-spectrum point classification with a common overfield rather than invoke a single tagged scheme lemma,Keep both ingredients and their variance explicit,D000125,
R000245,ega:I.3.5.3,historical_geometric_point_is_broader,known_semantic_difference,EGA calls arbitrary field-valued points geometric whereas modern 03PO requires an algebraically closed value field,Use field-valued point for the general claim and reserve geometric point for the modern subcase,D000125,
R000246,ega:I.3.5.4,radicial_and_universally_injective_are_separate_modern_terms,known_semantic_difference,Stacks defines the residue-field condition and universal topological injectivity separately before proving them equivalent,Preserve the historical source definition and expose both modern names through 01S3 and 01S4,D000126,
R000247,ega:I.3.5.4,monomorphism_corollary_is_derived,covered_derived,Categorical left cancellation must be specialized to every test object Spec K and then passed through 01S4,Do not identify categorical monomorphism with pointwise injectivity without this Hom-set step,D000126,
R000248,ega:I.3.5.5,algebraic_stack_test_is_stronger,covered_by_stronger,Tag 0CPN proves an algebraic-stack criterion with two-isomorphism data while the source treats schemes,Specialize to schemes and suppress only the vacuous two-arrow layer,D000127,
R000249,ega:I.3.5.5,algebraically_closed_test_requires_field_extension,covered_derived,The all-fields condition follows by extending each value field to an algebraic closure and using naturality,Retain the extension argument rather than claiming 01S4 itself states the restricted test,D000127,
R000250,ega:I.3.5.5:diagram:xymatrix:1,point_extension_square_is_derived,covered_derived,The square is naturality of the representable Hom functor under Spec of a field extension,Preserve the native diagram and cite 001O as the categorical mechanism,D000127,
R000251,ega:I.3.5.6,left_cancellation_is_derived,covered_derived,Tag 02V1 gives composition but the converse clause follows by left cancellation of the field-valued point maps in 01S4,Keep the asymmetric conclusion and do not infer radiciality of the second factor,D000128,
R000252,ega:I.3.5.6:proof,elementary_point_map_reduction_is_derived,covered_derived,The source proof is omitted as immediate while 01S4 supplies the point-map formulation needed for both clauses,Retain the proof dependency even though no calculation is printed,D000128,
R000253,ega:I.3.5.7,product_radiciality_is_split,covered_derived,No product-specific tag exists because the result is two base changes by 0472 followed by composition through 02V1,Retain the factorization and both permanence lemmas,D000129,
R000254,ega:I.3.5.7:proof,field_valued_product_formula_is_derived,covered_derived,The paired equalities are obtained by evaluating the fibre-product universal property at Spec K,Preserve both pullback identities and the componentwise point map,D000129,
R000255,ega:I.3.5.7:proof,french_field_product_display_is_parent_component,known_semantic_difference,Direct French labels the paired equality display while frozen English discovery has no generated child unit,Keep it in the proof source_part rather than creating an unsupported child ID,D000129,
R000256,ega:I.3.5.8,historical_radicial_extension_terminology,known_semantic_difference,The source phrase extension radicielle is the historical term for a purely inseparable field extension and does not imply finiteness,Use the modern field-theoretic term without strengthening hypotheses,D000130,
R000257,ega:I.3.5.8:proof,common_overfield_point_detection_is_derived,covered_derived,The forward implication combines 0H7K with 01J9 to turn two residue embeddings into field-valued maps,Retain both inputs and the shared-image condition,D000130,
R000258,ega:I.3.5.8:proof,two_embedding_argument_is_proof_level,covered_unlabelled,The proof of 01S4 repeats the non-purely-inseparable two-lift contradiction and converse without a separate label,Cite the exact proof locus and keep the bidirectional logic,D000130,
R000259,ega:I.3.5.9,localization_epimorphism_is_adjacent_prose,covered_unlabelled,The prose surrounding 04VS records that every localization is a ring epimorphism but the fact has no dedicated label,Use the exact prose and do not fabricate a localization tag,D000131,
R000260,ega:I.3.5.9,localization_radiciality_is_derived,covered_derived,The conclusion combines localization epimorphism with 04VW and the residue-field definition 01S3,Retain the full chain for arbitrary multiplicative subsets,D000131,
R000261,ega:I.3.5.9:proof,affine_monomorphism_route_is_derived,covered_derived,The source proof reverses a ring epimorphism through the affine anti-equivalence and then applies the field-valued criterion,Keep 01I2 and 01S4 as distinct logical steps,D000131,
R000262,ega:I.3.5.10,image_identity_occurs_in_target_proof,covered_unlabelled,The exact equality of underlying point sets appears in the proof of 01S1 and is not its labelled surjectivity statement,Retain the arbitrary-subset formula with subset equal to all of X,D000132,
R000263,ega:I.3.5.10,base_change_bijection_is_derived,covered_derived,The image identity from 01S1 must be combined with point injectivity from 01S4,State only a bijection onto the set-theoretic inverse image,D000132,
R000264,ega:I.3.5.10,point_set_bijection_is_not_a_homeomorphism,known_semantic_difference,The source conclusion concerns underlying sets and supplies no topology or schematic-image assertion,Exclude universal-homeomorphism and scheme-theoretic-image interpretations,D000132,
R000265,ega:I.3.5.10:proof,point_lifting_identity_is_proof_level,covered_unlabelled,The first proof clause reuses the unlabelled arbitrary-subset argument from 01S1,Preserve the pointwise iff chain and do not upgrade it to a new lemma,D000132,
R000266,ega:I.3.5.10:proof,field_point_preimage_formula_is_derived,covered_derived,The second proof clause evaluates the fibre-product universal property and then uses injectivity on K points,Retain 01JP and 01S4 as separate dependencies,D000132,
R000267,ega:I.3.5.10:diagram:xymatrix:1,field_point_cartesian_square_is_derived,covered_derived,The source diagram results from applying the representable point functor to the defining base-change square,Preserve its exact arrows without claiming a separately tagged diagram,D000132,
R000268,ega:I.3.5.11,modern_target_adds_diagonal_criterion,known_semantic_difference,Tag 01S4 also gives a diagonal-surjectivity condition not stated in this source unit,Map only the equivalence with universal topological injectivity,D000133,
R000269,ega:I.3.5.11,radicial_universal_injectivity_bundles_two_definitions,known_semantic_difference,Stacks separates the definition 01S3 from its equivalence theorem 01S4 while EGA uses the field-valued condition as definition,Keep the source and modern terminology layers distinct,D000133,
R000270,ega:I.3.5.11,universal_topological_characterization_uses_modern_definition,covered_derived,The equivalence combines the source field-valued definition with the separately stated modern universal-injectivity condition,Retain both 01S3 and 01S4 rather than collapsing their roles,D000133,
R000271,ega:I.3.5.11,section_argument_is_proof_level,covered_unlabelled,The proof of 01S4 supplies the same two sections after base change but the argument has no independent tag,Cite the theorem proof and preserve the section-to-fibre-point step,D000133,
